id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
31745,AU-KGR,small_airport,Kulgera Airport,-25.84280014,133.2920074,,OC,AU,AU-NT,Kulgera,no,,KGR,,,,
31980,AU-MWY,small_airport,Miranda Downs Airport,-17.328899,141.886002,,OC,AU,AU-QLD,Miranda Downs,no,YMIR,MWY,,,,
31995,AU-MYO,small_airport,Camballin Airport,-18.12470055,124.2720032,,OC,AU,AU-WA,Myroodah,no,,MYO,,,,
32109,AU-OKB,small_airport,Orchid Beach Airport,-24.95940018,153.3150024,71,OC,AU,AU-QLD,Orchid Beach,no,YORC,OKB,YORC,,,
32152,AU-PEP,small_airport,Peppimenarti Airport,-14.14420033,130.0910034,83,OC,AU,AU-NT,Peppimenarti,no,,PEP,YPEP,,,
32201,AU-RDA,small_airport,Rockhampton Downs Airport,-18.95330048,135.201004,,OC,AU,AU-NT,Rockhampton Downs,no,,RDA,,,,
32384,AU-SSK,small_airport,Sturt Creek Airport,-19.16640091,128.173996,,OC,AU,AU-WA,Sturt Creek,no,,SSK,,,,
32401,AU-SWB,small_airport,Shaw River Airport,-21.51029968,119.3619995,,OC,AU,AU-WA,Shaw River,no,,SWB,,,,
32474,AU-TPR,small_airport,Tom Price Airport,-22.74600029,117.8690033,2300,OC,AU,AU-WA,Tom Price,no,YTMP,TPR,,,https://en.wikipedia.org/wiki/Tom_Price_Airport,
32486,AU-TWP,small_airport,Torwood Airport,-17.36330032,143.75,,OC,AU,AU-QLD,Torwood,no,,TWP,,,,
32752,AU-ZVG,small_airport,Springvale Airport,-17.78689957,127.6699982,,OC,AU,AU-WA,Springvale,no,,ZVG,,,,
301735,AUI,small_airport,Aua Island Airport,-1.460555556,143.0647222,4,OC,PG,PG-MRL,Aua Island,no,AYND,AUI,AUA,,,
301693,AUJ,small_airport,Ambunti Airport,-4.215666667,142.8231667,50,OC,PG,PG-ESW,Ambunti,no,AYAT,AUJ,AMI,,,
301668,AUP,small_airport,Agaun Airport,-9.930833,149.385667,3200,OC,PG,PG-MBA,,no,AYAG,AUP,AUN,,https://en.wikipedia.org/wiki/Agaun_Airport,
308669,AUS,closed,Austin Robert Mueller Municipal,30.29872235,-97.69978523,,NA,US,US-TX,,no,KAUS,AUS,,,,
301737,AUV,small_airport,Aumo Airport,-5.731111111,148.4452778,450,OC,PG,PG-WBK,Aumo,no,AYUM,AUV,AUMO,,,
301838,AWE,small_airport,Alowe Airport,-0.545,9.444,600,AF,GA,GA-3,Wonga Wongué Presidential Reserve,no,FOGW,AWE,,,,
313134,AWR,closed,Awar Airport,-4.124,144.853,35,OC,PG,PG-MPM,Awar,no,,AWR,,,,
314558,AXF,medium_airport,Alxa Left Banner Bayanhot Airport,38.74831,105.58858,4560,AS,CN,CN-15,Bayanhot,yes,ZBAL,AXF,,,https://en.wikipedia.org/wiki/Alxa_Left_Banner_Bayanhot_Airport,
307980,AYAQ,small_airport,Kompiam Airport,-5.381666667,143.9247222,5100,OC,PG,PG-EPW,,no,AYAQ,KPM,KOM,,,
53,AYBK,medium_airport,Buka Airport,-5.422319889,154.6730042,11,OC,PG,PG-NSB,Buka Island,yes,AYBK,BUA,,,https://en.wikipedia.org/wiki/Buka_Airport,
311258,AYBR,small_airport,Biaru Airport,-7.6693,146.7594,4900,OC,PG,PG-MPL,Biaru,no,AYBR,BRP,BRU,,,
54,AYCH,medium_airport,Chimbu Airport,-6.024290085,144.970993,4974,OC,PG,PG-CPK,Kundiawa,yes,AYCH,CMU,,,https://en.wikipedia.org/wiki/Chimbu_Airport,
313962,AYDK,small_airport,Munduku Airport,-4.6204,143.4516,100,OC,PG,PG-ESW,Munduku,no,AYDK,MDM,MUN,,,
311717,AYDL,small_airport,Kondobol Airport,-8.5336,142.5049,132,OC,PG,PG-WPD,Kondobol,no,AYDL,KPF,KDB,,,"Kondubol, Kondobal"
311110,AYDN,small_airport,Dinangat Airport,-6.1546,146.6772,5309,OC,PG,PG-MPL,Dinangat,no,AYDN,DNU,DIN,,,Diningat
311116,AYDO,small_airport,Doini Airport,-10.7009,150.7218,31,OC,PG,PG-MBA,Castori Islets,no,AYDO,DOI,DOI,,,
55,AYDU,medium_airport,Daru Airport,-9.086759567,143.2079926,20,OC,PG,PG-WPD,Daru,yes,AYDU,DAU,,,https://en.wikipedia.org/wiki/Daru_Airport,
311135,AYEB,small_airport,Embessa Airport,-9.447,148.7628,131,OC,PG,PG-NPP,Embessa,no,AYEB,EMS,EMB,,,
308012,AYED,small_airport,Edwaki Airport,-3.883986,141.792234,190,OC,PG,PG-SAN,Yellow River Mission,no,AYED,XYR,EWK,,,
311132,AYEL,small_airport,Eliptamin Airport,-5.0412,141.6779,4825,OC,PG,PG-SAN,Eliptamin,no,AYEL,EPT,ELP,,,
311202,AYEN,small_airport,Engati Airstrip,-6.9179,146.1053,3715,OC,PG,PG-MPL,Engati,no,AYEN,EGA,EGT,,,
311200,AYEO,small_airport,Emo River Airstrip,-9.1234,148.0415,2240,OC,PG,PG-NPP,Emo Mission,no,AYEO,EMO,EMO,,,
311205,AYER,small_airport,Erume Airport,-8.2538,146.9747,6690,OC,PG,PG-CPM,Erume,no,AYER,ERU,EME,,,
313974,AYES,small_airport,Meselia Airport,-6.1364,149.1183,180,OC,PG,PG-WBK,Demgulu,no,AYES,MFZ,,,,"Mesalia, Mesilia"
311370,AYFE,small_airport,Feramin Airport,-5.208,141.6988,4655,OC,PG,PG-SAN,Feramin,no,AYFE,FRQ,FMN,,,Feranmin
307757,AYFR,small_airport,Frieda River Airport,-4.610468,141.960138,217,OC,PG,PG-ESW,Frieda River,no,AYFR,FAQ,FRR,,https://en.wikipedia.org/wiki/Frieda_River_Airport,
311384,AYFU,small_airport,Fuma Airport,-6.3933,142.4408,466,OC,PG,PG-WPD,Fuma,no,AYFU,FUM,FUMA,,,
56,AYGA,medium_airport,Goroka Airport,-6.081689835,145.3919983,5282,OC,PG,PG-EHG,Goronka,yes,AYGA,GKA,,,https://en.wikipedia.org/wiki/Goroka_Airport,
311430,AYGF,small_airport,Guari Airport,-8.1286,146.8722,6450,OC,PG,PG-CPM,Guari,no,AYGF,GUG,GAI,,,
308005,AYGG,small_airport,Garasa Airport,-7.980713,147.213461,2539,OC,PG,PG-MPL,Au,no,AYGG,GRL,GSA,,,
57,AYGN,medium_airport,Gurney Airport,-10.3114996,150.3339996,88,OC,PG,PG-MBA,Gurney,yes,AYGN,GUR,,,https://en.wikipedia.org/wiki/Gurney_Airport,
307709,AYGP,small_airport,Gusap Airport,-6.053196,145.959047,1504,OC,PG,PG-GPK,Gusap,no,AYGP,GAP,GSP,,https://en.wikipedia.org/wiki/Gusap_Airport,
58,AYGR,medium_airport,Girua Airport,-8.80453968,148.3090057,311,OC,PG,PG-NPP,Popondetta,yes,AYGR,PNP,,,https://en.wikipedia.org/wiki/Girua_Airport,
311386,AYGS,small_airport,Gasuke Airport,-6.1028,141.7393,157,OC,PG,PG-WPD,Gasuke,no,AYGS,GBC,GSK,,,
311468,AYHB,small_airport,Habi Airport,-6.32,142.4893,993,OC,PG,PG-WPD,Habi,no,AYHB,HBD,HABI,,,
311487,AYHE,small_airport,Heiweni Airport,-7.4223,146.4276,3480,OC,PG,PG-MPL,Heiweni,no,AYHE,HNI,HWI,,,
312918,AYHH,small_airport,Honinabi Airport,-16.2457,142.1771,452,OC,PG,PG-WPD,Honinabi,no,AYHH,HNN,HBI,,,Honinabe
59,AYHK,medium_airport,Kimbe Airport,-5.462170124,150.4049988,66,OC,PG,PG-WBK,Hoskins,yes,AYHK,HKN,,,https://en.wikipedia.org/wiki/Hoskins_Airport,
311472,AYHO,small_airport,Haivaro Airport,-6.9406,143.059,180,OC,PG,PG-GPK,Haivaro,no,AYHO,HIT,HWO,,,Haiwaro
312938,AYII,small_airport,Imane Airport,-6.7524,146.1072,3860,OC,PG,PG-MPL,Imane,no,AYII,IMN,IMN,,,Imani
313419,AYIM,small_airport,Kungim Airport,-5.671,141.03,349,OC,PG,PG-WPD,Kungim,no,AYIM,KGM,KNM,,,Kungum
312964,AYIO,small_airport,Imonda Airport,-3.328,141.1573,990,OC,PG,PG-SAN,Imonda,no,AYIO,IMD,IMO,,,
312934,AYIU,small_airport,Ialibu Airport,-6.2782,143.9944,6736,OC,PG,PG-SHM,Ialibu,no,AYIU,IAL,IBU,,,Lalibu
319533,AYIX,small_airport,Witu Airport,-4.689522,149.440112,25,OC,PG,PG-WBK,Garove Island,no,AYIX,WIU,WITU,,,
311794,AYJO,small_airport,Yongai Airport,-8.5289,147.4603,6500,OC,PG,PG-CPM,Yongai,no,AYJO,KGH,YON,,,
35188,AYKA,small_airport,Losuia Airport,-8.505820274,151.0809937,27,OC,PG,PG-MBA,Losuia,yes,AYKA,LSA,,,https://en.wikipedia.org/wiki/Losuia_Airport,Formerly Kiriwina Airport
308795,AYKG,small_airport,Kopiago Airport,-5.3883,142.4977,4445,OC,PG,PG-HE,Kopiago,no,AYKG,KPA,KGO,,,
35185,AYKI,small_airport,Kiunga Airport,-6.125710011,141.2819977,88,OC,PG,PG-WPD,Kiunga,yes,AYKI,UNG,,,https://en.wikipedia.org/wiki/Kiunga_Airport,
308592,AYKJ,small_airport,Kanainj Airport,-5.2903,144.7072,4064,OC,PG,PG-MPM,Kanainj,no,AYKJ,KNE,KNJ,,,
35184,AYKK,small_airport,Kikori Airport,-7.424379826,144.2500763,50,OC,PG,PG-GPK,Kikori,yes,AYKK,KRI,,,,
60,AYKM,medium_airport,Kerema Airport,-7.963610172,145.7709961,10,OC,PG,PG-GPK,Kerema,yes,AYKM,KMA,,,https://en.wikipedia.org/wiki/Kerema_Airport,
308594,AYKR,small_airport,Kar Kar Airport,-4.557,145.9404,130,OC,PG,PG-MPM,Kar Kar Island,no,AYKR,KRX,KKR,,,
302264,AYKT,small_airport,Aropa Airport,-6.305417,155.728139,20,OC,PG,PG-NSB,Kieta,yes,AYIQ,KIE,KIA,,https://en.wikipedia.org/wiki/Kieta_Airport,
308319,AYKU,small_airport,Kuri Airport,-7.135083,143.276111,35,OC,PG,PG-GPK,Kuri,no,AYKU,KUQ,KURI,,,
61,AYKV,medium_airport,Kavieng Airport,-2.579400063,150.8079987,7,OC,PG,PG-NIK,Kavieng,yes,AYKV,KVG,,,https://en.wikipedia.org/wiki/Kavieng_Airport,
31837,AYKY,small_airport,Londolovit Airport,-3.043610096,152.6289978,167,OC,PG,PG-NIK,Londolovit,yes,AYKY,LNV,,,https://en.wikipedia.org/wiki/Lihir_Island_Airport,"Lihir Island, Kunaye"
312686,AYLB,small_airport,Lab Lab Airport,-5.7204,148.0566,160,OC,PG,PG-MPL,Lab Lab Mission,no,AYLB,LAB,LAB,,,Lablab
313841,AYLO,small_airport,Lowai Airport,-6.3344,146.6458,2900,OC,PG,PG-MPL,Lowai,no,AYLO,LWI,LOW,,,
313927,AYLP,small_airport,Leron Plains Airport,-6.3917,146.3434,680,OC,PG,PG-MPL,Leron Plains,no,AYLP,LPN,LPS,,,
313944,AYLS,small_airport,Lese Airport,-8.2799,146.2765,40,OC,PG,PG-GPK,Lese,no,AYLS,LNG,LESE,,,
313946,AYLX,small_airport,Long Island Airport,-5.3604,147.0177,116,OC,PG,PG-MPM,Long Island,no,AYLX,LSJ,LIS,,,
317271,AYM,seaplane_base,Yas Island Seaplane Base,24.467,54.6103,0,AS,AE,AE-AZ,Abu Dhabi,no,,AYM,,,,
314134,AYMA,small_airport,Manari Airport,-9.1908,147.6219,2630,OC,PG,PG-NPP,Manari,no,AYMA,MRM,MRI,,,Manare
312797,AYMB,small_airport,Morobe Airport,-7.74,147.59,8,OC,PG,PG-MPL,Morobe,no,AYMB,OBM,MBE,,,
62,AYMD,medium_airport,Madang Airport,-5.207079887,145.7890015,20,OC,PG,PG-MPM,Madang,yes,AYMD,MAG,,,https://en.wikipedia.org/wiki/Madang_Airport,
63,AYMH,medium_airport,Mount Hagen Kagamuga Airport,-5.826789856,144.2960052,5388,OC,PG,PG-WHM,Mount Hagen,yes,AYMH,HGU,,,https://en.wikipedia.org/wiki/Mount_Hagen_Airport,
308188,AYML,small_airport,Mougulu Airport,-6.280859,142.420775,825,OC,PG,PG-WPD,Mougulu,no,AYML,GUV,MGU,,,
64,AYMN,medium_airport,Mendi Airport,-6.14774,143.656998,5680,OC,PG,PG-SHM,Mendi,yes,AYMN,MDU,,,https://en.wikipedia.org/wiki/Mendi_Airport,
65,AYMO,medium_airport,Momote Airport,-2.06189,147.423996,12,OC,PG,PG-MRL,Manus Island,yes,AYMO,MAS,,,https://en.wikipedia.org/wiki/Momote_Airport,
31981,AYMR,small_airport,Moro Airport,-6.363329887,143.2380066,2740,OC,PG,PG-SHM,Moro,yes,AYMR,MXH,,,https://en.wikipedia.org/wiki/Moro_Airport,
31911,AYMS,small_airport,Misima Island Airport,-10.6892004,152.8379974,26,OC,PG,PG-MBA,Misima Island,yes,AYMS,MIS,,,https://en.wikipedia.org/wiki/Misima_Airport,
308796,AYMW,small_airport,Marawaka Airport,-6.9736,145.8849,6050,OC,PG,PG-EHG,Marawaka,no,AYMW,MWG,MWK,,,
316543,AYNA,small_airport,Nankina Airport,-5.837,146.4533,5800,OC,PG,PG-MPM,Gwarawon,no,AYNA,NKN,NKN,,,
308173,AYNE,small_airport,Negarbo(Negabo) Airport,-6.567778,144.703058,4500,OC,PG,PG-CPK,Negarbo,no,AYNE,GBF,NBO,,,
308139,AYNG,small_airport,Manguna Airport,-5.577778,151.792333,187,OC,PG,PG-EBR,Manguna,no,AYNG,MFO,MGA,,https://en.wikipedia.org/wiki/Manguna_Airport,
311620,AYNM,small_airport,Kasonombe Airport,-6.3819,146.9859,5800,OC,PG,PG-MPL,Kasonombe,no,AYNM,KSB,KNB,,,
308583,AYNO,small_airport,Nomane Airport,-6.32183,145.070667,6032,OC,PG,PG-CPK,Namane,no,AYNO,NMN,NOM,,,
313487,AYNY,small_airport,Nambaiyufa Airport,-6.2412,145.2424,5550,OC,PG,PG-CPK,Nambaiyufa,no,AYNY,NBA,NBF,,,
66,AYNZ,medium_airport,Nadzab Airport,-6.569803,146.725977,239,OC,PG,PG-MPL,Lae,yes,AYNZ,LAE,,,https://en.wikipedia.org/wiki/Lae_Nadzab_Airport,MFO
313220,AYOE,small_airport,Konge Airport,-6.2239,147.2152,5900,OC,PG,PG-MPL,Konge,no,AYOE,KGB,KGE,,,
311909,AYOJ,small_airport,Oksapmin Airport,-5.2261,142.2259,5140,OC,PG,PG-SAN,Oksapmin,no,AYOJ,OKP,OKN,,,
313218,AYOK,small_airport,Komako Airport,-7.3984,145.8827,3960,OC,PG,PG-GPK,Komako,no,AYOK,HOC,KMA,,,
311706,AYOQ,small_airport,Komaio Airport,-7.2714,143.5952,28,OC,PG,PG-GPK,Komaio,no,AYOQ,KCJ,KOI,,,
313288,AYOW,small_airport,Koroba Airport,-5.6952,142.7441,5638,OC,PG,PG-HE,Koroba,no,AYOW,KDE,,,,
331003,AYOY,small_airport,Open Bay Airport,-4.794727,151.696195,33,OC,PG,PG-WBK,Maitanakunai,no,AYOY,OPB,OBY,,,
311954,AYPC,small_airport,Pangoa Airport,-7.0226,141.5605,60,OC,PG,PG-WPD,Pangoa,no,AYPC,PGB,PGA,,,
316621,AYPG,small_airport,Pangia Airport,-6.386,144.1084,5340,OC,PG,PG-SHM,Pangia,no,AYPG,PGN,PNA,,,
312804,AYPO,small_airport,Mapoda Airport,-7.979,143.1694,45,OC,PG,PG-WPD,Mapoda,no,AYPO,MPF,MPO,,,Mapodo
312000,AYPQ,small_airport,Pumani Airport,-9.7469,149.4766,427,OC,PG,PG-MBA,Pumani,no,AYPQ,PMN,PMN,,,
67,AYPY,large_airport,Port Moresby Jacksons International Airport,-9.443380356,147.2200012,146,OC,PG,PG-NCD,Port Moresby,yes,AYPY,POM,,,https://en.wikipedia.org/wiki/Jacksons_International_Airport,
312128,AYQO,small_airport,Sopu Airport,-8.3038,147.1659,6580,OC,PG,PG-CPM,Sopu,no,AYQO,SPH,SOPU,,,
312022,AYQS,small_airport,Sialum Airport,-6.0908,147.5955,170,OC,PG,PG-MPL,Sialum,no,AYQS,SXA,SLU,,,
307082,AYRG,small_airport,Rumginae Airport,-5.897222222,141.2716667,160,OC,PG,PG-WPD,,no,AYRG,RMN,RMG,,,
308137,AYRI,small_airport,Karimui Airport,-6.4921,144.823,3640,OC,PG,PG-CPK,Karimui,no,AYRI,KMR,KRI,,,
313207,AYRM,small_airport,Maramuni Airport,-5.13,143.4829,5160,OC,PG,PG-EPW,Maramuni,no,AYRM,MWI,MAR,,,
311745,AYRV,small_airport,May River Airstrip,-4.3615,141.785,107,OC,PG,PG-ESW,May River,no,AYRV,MRH,MRV,,,
307595,AYSA,small_airport,Suabi Airport,-6.104444444,142.2783333,465,OC,PG,PG-WPD,,no,AYSA,SBE,SUA,,,
307120,AYSE,small_airport,Simberi Airport,-2.662222222,151.9977778,10,OC,PG,PG-NIK,Simberi Island,no,AYSE,NIS,SBI,,,
307114,AYSG,small_airport,Sila Airport,-9.073555556,148.38925,2230,OC,PG,PG-NPP,Sila Mission,no,AYSG,SIL,SILA,,,
312961,AYSH,small_airport,Sabah Airport,-5.5765,155.0489,10,OC,PG,PG-NSB,Sabah,no,AYSH,SBV,SAB,,,
307115,AYSJ,small_airport,Simbai Airport,-5.278611111,144.5447222,5804,OC,PG,PG-MPM,Simbai,no,AYSJ,SIM,SAI,,,
313471,AYSO,small_airport,Selbang Airport,-5.315,141.752,5130,OC,PG,PG-WPD,Selbang,no,AYSO,SBC,SEL,,,
314638,AYSQ,small_airport,Sepik Plains Airport,-3.8821,143.6734,230,OC,PG,PG-ESW,Sepik Plains,no,AYSQ,SPV,SPP,,,
315130,AYSV,small_airport,Sauren Airport,-5.9701,148.8543,46,OC,PG,PG-WBK,Sauren,no,AYSV,SXW,SAU,,,Souren
313953,AYSX,small_airport,Masa Airport,-6.345,147.591,5900,OC,PG,PG-MPL,Masa,no,AYSX,MBV,MASA,,,
32451,AYTA,small_airport,Tari Airport,-5.84499979,142.947998,5500,OC,PG,PG-HE,Tari,yes,AYTA,TIZ,,,,
32425,AYTB,small_airport,Tabubil Airport,-5.27861,141.225998,1570,OC,PG,PG-WPD,Tabubil,yes,AYTB,TBG,,,https://en.wikipedia.org/wiki/Tabubil_Airport,
307594,AYTI,small_airport,Tapini Airport,-8.356666667,146.9891667,3100,OC,PG,PG-CPM,Tapini,yes,AYTI,TPI,TAP,,https://en.wikipedia.org/wiki/Tapini_Airport,
68,AYTK,medium_airport,Tokua Airport,-4.340459824,152.3800049,32,OC,PG,PG-EBR,Tokua,yes,AYTK,RAB,,,https://en.wikipedia.org/wiki/Rabaul_Airport,
307593,AYTN,small_airport,Tekin Airport,-5.243666667,142.1651944,5785,OC,PG,PG-SAN,Tekin,no,AYTN,TKW,TEK,,,
309953,AYTP,small_airport,Tep Tep Airport,-5.9553,146.5595,7011,OC,PG,PG-MPM,Teptep,no,AYTP,TEP,TEP,,,
312313,AYTS,small_airport,Tsewi Airport,-7.0695,146.1272,4185,OC,PG,PG-MPL,Tsewi,no,AYTS,TSW,TSE,,,
312249,AYTT,small_airport,Tarakbits Airport,-5.614,141.0421,281,OC,PG,PG-WPD,Tarakbits,no,AYTT,TRJ,TRT,,,"Tarakpits, Tarabits"
312256,AYTW,small_airport,Tawa Airport,-7.4463,146.1067,5020,OC,PG,PG-MPL,Tawa,no,AYTW,TWY,TAWA,,,
312258,AYTZ,small_airport,Tekadu Airport,-7.6808,146.5503,1310,OC,PG,PG-MPL,Tekadu,no,AYTZ,TKB,TKD,,,
301673,AYU,small_airport,Aiyura Airport,-6.338055556,145.9041667,5355,OC,PG,PG-EHG,Aiyura Valley,no,AYAY,AYU,AYU,,https://en.wikipedia.org/wiki/Aiyura_Airport,"Ukarumpa, Onmuna"
312334,AYUC,small_airport,Umba Airport,-7.0214,145.966,5950,OC,PG,PG-MPL,Umba,no,AYUC,UMC,UMBA,,,
312379,AYUE,small_airport,Uroubi Airport,-9.5162,148.5591,481,OC,PG,PG-NPP,Uroubi,no,AYUE,URU,URO,,,
312336,AYUR,small_airport,Upiara Airport,-8.5411,142.6503,52,OC,PG,PG-WPD,Upiara,no,AYUR,UPR,UPA,,,
312427,AYUZ,small_airport,Uvol Airport,-6.0178,150.9557,15,OC,PG,PG-EBR,Uvol,no,AYUZ,UVO,UVOL,,,
314791,AYVL,small_airport,Talasea Airport,-5.2726,150.0089,44,OC,PG,PG-WBK,Talasea,no,AYVL,TLW,TLS,,,
312309,AYVM,small_airport,Torembi Airport,-4.0165,143.1329,90,OC,PG,PG-ESW,Torembi,no,AYVM,TCJ,TBI,,,
69,AYVN,medium_airport,Vanimo Airport,-2.6926,141.3028,10,OC,PG,PG-SAN,Vanimo,yes,AYVN,VAI,,,https://en.wikipedia.org/wiki/Vanimo_Airport,
312307,AYVO,small_airport,Tonu Airport,-6.6552,155.4326,300,OC,PG,PG-NSB,Tonu,no,AYVO,TON,TONU,,,
307286,AYWB,small_airport,Wabo Airport,-6.989444444,145.0751111,132,OC,PG,PG-GPK,Wabo,no,AYWB,WAO,WABO,,,
70,AYWD,medium_airport,Wapenamanda Airport,-5.643300056,143.8950043,5889,OC,PG,PG-EPW,,yes,AYWD,WBM,,,https://en.wikipedia.org/wiki/Wapenamanda_Airport,
316464,AYWF,small_airport,Wawoi Falls Airport,-6.9523,142.6557,370,OC,PG,PG-WPD,Wavoi Falls,no,AYWF,WAJ,WWF,,,Wavwoi Falls
71,AYWK,medium_airport,Wewak International Airport,-3.583830118,143.6690063,19,OC,PG,PG-ESW,Wewak,yes,AYWK,WWK,,,https://en.wikipedia.org/wiki/Wewak_International_Airport,
307586,AYWO,small_airport,Wonenara Airport,-6.796861111,145.8919444,5028,OC,PG,PG-EHG,Wonenara,no,AYWO,WOA,WOA,,,
320097,AYWQ,small_airport,Wakunai Airport,-5.8603,155.2223,20,OC,PG,PG-EBR,Wakunai,no,AYWQ,WKN,WAI,,,
307291,AYWS,small_airport,Wasu Airport,-5.961709449,147.1982253,34,OC,PG,PG-MPL,Wasu,no,AYWS,WSU,WASU,,,
307247,AYWT,small_airport,Woitape Airport,-8.545833333,147.2525,5200,OC,PG,PG-CPM,Fatima Mission,yes,AYWT,WTP,WTP,,https://en.wikipedia.org/wiki/Woitape_Airport,
307290,AYWU,small_airport,Wau Airport,-7.345555556,146.7186111,3600,OC,PG,PG-SAN,Wau,no,AYWU,WUG,WAU,,"https://en.wikipedia.org/wiki/Wau_Airport,_Papua_New_Guinea",
311042,AYXE,small_airport,Yeva Airport,-7.548,146.188,4510,OC,PG,PG-MPL,Yeva,no,AYXE,YVD,YEVA,,,
312056,AYXI,small_airport,Sim Airport,-7.75,146.9273,5460,OC,PG,PG-MPL,Sim,no,AYXI,SMJ,SIM,,,
316476,AYXW,small_airport,Weam Airport,-8.6184,141.1381,50,OC,PG,PG-WPD,Weam,no,AYXW,WEP,WEAM,,,
300786,AYY,seaplane_base,Arugam Bay SPB,6.86,81.82388889,,AS,LK,LK-5,Pottuvil,no,,AYY,,,,
313341,AYYE,small_airport,Yalumet Airport,-6.09,147.0117,2600,OC,PG,PG-MPL,Yalumet,no,AYYE,KYX,YLT,,,
312469,AYYR,small_airport,Yasuru Airport,-6.6015,146.1813,1520,OC,PG,PG-MPL,Yasuru,yes,AYYR,KSX,YAS,,,
301768,AYZ,closed,Zahn's Airport,40.71,-73.4,,NA,US,US-NY,Amityville,no,,AYZ,,,,
315022,AYZM,small_airport,Wasum Airport,-6.0491,149.337,175,OC,PG,PG-WBK,Wasum,no,AYZM,WUM,WSM,,,
44941,AZ-0001,medium_airport,Zabrat Airport,40.49554222,49.97680664,36,AS,AZ,AZ-BA,Baku,no,UBTT,ZXT,,,https://en.wikipedia.org/wiki/Zabrat_Airport,
16403,AZ15,heliport,Lava Falls Heliport,36.1916008,-113.0920029,1720,NA,US,US-AZ,Supai Village,no,AZ15,HAE,AZ15,,,Havasupai Airport
301690,AZB,small_airport,Amazon Bay Airport,-10.29916667,149.3383333,12,OC,PG,PG-CPM,,no,,AZB,AZB,,,
301840,BAJ,small_airport,Bali Airport,-4.883333333,149.1333333,90,OC,PG,PG-WBK,Unea Island,no,,BAJ,BALI,,,
313775,BAP,closed,Baibara Airport,-10.3432,149.6414,15,OC,PG,PG-CPM,Nabai,no,,BAP,,,,Baibara
45961,BBG,small_airport,Branson Airport,36.532082,-93.200544,1302,NA,US,US-MO,Branson,yes,KBBG,BKG,BBG,http://flybranson.com/,https://en.wikipedia.org/wiki/Branson_Airport,
301857,BCJ,closed,Baca Grande Airfield,37.96477778,-105.7766667,7620,NA,US,US-CO,Crestone,no,,BCJ,,,,
301858,BCP,small_airport,Bambu Airport,-5.863611111,146.4925,6790,OC,PG,PG-MPM,Bambu,no,AYBC,BCP,BAM,,,
27301,BCW,medium_airport,Benguera Island Airport,-21.85330009,35.43830109,,AF,MZ,MZ-I,Benguera Island,yes,,BCW,,,https://en.wikipedia.org/wiki/Benguera_Island_Airport,
